"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",0.5,0.5,2,0.5,0.5,0.5,0.433333333,0.5,0.03,1,14,1,1,"0.5","0.066666667","0.5",0.7166666665,0.5,0.933333333333333,0.651162790697674
"2",0,0,2,1,1,1,1,1,0.03,2,19,0,0,"1","0","1",1,0.5,1,1
"3",0,2,1,0.666666667,1,0.5,0.683130051,0.5,0.04,1,14,0,1,"0.5","0","1",0.75,0.75,0.96551724137931,0.788732394599484
"4",0.5,2.5,3,0.4,0.333333333,0.5,0.316227766,0.5,0.03,1,14,2,1,"0.5","0.125","0.333333333",0.6875,0.4166666665,0.903225806451613,0.554455445544555
"5",0.5,2.5,1,0,0,0,-0.080845208,0,0.04,0,16,1,2,"0","0.058823529","0",0.4705882355,0.5,0.914285714285714,0
"6",0,0,2,1,1,1,1,1,0.03,2,14,0,0,"1","0","1",1,0.5,1,1
"7",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.03,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"8",0.5,0.5,2,0.5,0.5,0.5,0.444444444,0.5,0.05,1,17,1,1,"0.5","0.055555556","0.5",0.722222222,0.5,0.944444444444444,0.653846153846154
"9",0.5,4.5,4,0.333333333,0.25,0.5,0.227866358,0.5,0.03,1,12,3,1,"0.5","0.2","0.25",0.65,0.375,0.857142857142857,0.4799999996544
"10",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.04,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"11",1.5,1.5,2,0,0,0,-0.117647059,0,0.03,0,15,2,2,"0","0.117647059","0",0.4411764705,0.5,0.882352941176471,0
"12",0.5,2.5,3,0.4,0.333333333,0.5,0.302613766,0.5,0.03,1,12,2,1,"0.5","0.142857143","0.333333333",0.6785714285,0.4166666665,0.888888888888889,0.551724137931035
"13",0.5,2.5,3,0.4,0.333333333,0.5,0.302613766,0.5,0.05,1,12,2,1,"0.5","0.142857143","0.333333333",0.6785714285,0.4166666665,0.888888888888889,0.551724137931035
"14",0.5,2.5,3,0.4,0.333333333,0.5,0.316227766,0.5,0.04,1,14,2,1,"0.5","0.125","0.333333333",0.6875,0.4166666665,0.903225806451613,0.554455445544555
"15",0,0,2,1,1,1,1,1,0.03,2,14,0,0,"1","0","1",1,0.5,1,1
"16",0,2,1,0.666666667,1,0.5,0.683130051,0.5,0.03,1,14,0,1,"0.5","0","1",0.75,0.75,0.96551724137931,0.788732394599484
"17",0.5,2.5,1,0,0,0,-0.091287093,0,0.03,0,14,1,2,"0","0.066666667","0",0.4666666665,0.5,0.903225806451613,0
"18",0.5,0.5,2,0.5,0.5,0.5,0.4375,0.5,0.04,1,15,1,1,"0.5","0.0625","0.5",0.71875,0.5,0.9375,0.652173913043478
"19",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.03,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"20",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.05,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"21",0,2,1,0.666666667,1,0.5,0.684653197,0.5,0.04,1,15,0,1,"0.5","0","1",0.75,0.75,0.967741935483871,0.789473684444252
"22",0,0,2,1,1,1,1,1,0.03,2,16,0,0,"1","0","1",1,0.5,1,1
"23",0.5,6.5,5,0.285714286,0.2,0.5,0.152894157,0.5,0.04,1,10,4,1,"0.5","0.285714286","0.2",0.607142857,0.35,0.8,0.421052631889197
"24",0,2,1,0.666666667,1,0.5,0.684653197,0.5,0.03,1,15,0,1,"0.5","0","1",0.75,0.75,0.967741935483871,0.789473684444252
"25",0.5,4.5,4,0.333333333,0.25,0.5,0.227866358,0.5,0.03,1,12,3,1,"0.5","0.2","0.25",0.65,0.375,0.857142857142857,0.4799999996544
"26",0,2,1,0.666666667,1,0.5,0.683130051,0.5,0.03,1,14,0,1,"0.5","0","1",0.75,0.75,0.96551724137931,0.788732394599484
"27",0,2,1,0.666666667,1,0.5,0.683130051,0.5,0.06,1,14,0,1,"0.5","0","1",0.75,0.75,0.96551724137931,0.788732394599484
"28",0.5,2.5,3,0.4,0.333333333,0.5,0.302613766,0.5,0.03,1,12,2,1,"0.5","0.142857143","0.333333333",0.6785714285,0.4166666665,0.888888888888889,0.551724137931035
"29",0.5,2.5,3,0.4,0.333333333,0.5,0.302613766,0.5,0.03,1,12,2,1,"0.5","0.142857143","0.333333333",0.6785714285,0.4166666665,0.888888888888889,0.551724137931035
"30",0,0,2,1,1,1,1,1,0.05,2,14,0,0,"1","0","1",1,0.5,1,1
"31",0,0,2,1,1,1,1,1,0.03,2,14,0,0,"1","0","1",1,0.5,1,1
"32",0,0,2,1,1,1,1,1,0.04,2,14,0,0,"1","0","1",1,0.5,1,1
"33",0.5,4.5,4,0.333333333,0.25,0.5,0.21821789,0.5,0.03,1,11,3,1,"0.5","0.214285714","0.25",0.642857143,0.375,0.846153846153846,0.478260869222117
"34",0.5,6.5,5,0.285714286,0.2,0.5,0.152894157,0.5,0.03,1,10,4,1,"0.5","0.285714286","0.2",0.607142857,0.35,0.8,0.421052631889197
"35",0.5,2.5,1,0,0,0,-0.091287093,0,0.03,0,14,1,2,"0","0.066666667","0",0.4666666665,0.5,0.903225806451613,0
"36",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.03,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"37",0.5,2.5,1,0,0,0,-0.091287093,0,0.03,0,14,1,2,"0","0.066666667","0",0.4666666665,0.5,0.903225806451613,0
"38",1,3,3,0,0,0,-0.158113883,0,0.03,0,13,3,2,"0","0.1875","0",0.40625,0.5,0.838709677419355,0
"39",1,3,3,0,0,0,-0.18156826,0,0.03,0,11,3,2,"0","0.214285714","0",0.392857143,0.5,0.814814814814815,0
"40",0.5,4.5,4,0.333333333,0.25,0.5,0.21821789,0.5,0.03,1,11,3,1,"0.5","0.214285714","0.25",0.642857143,0.375,0.846153846153846,0.478260869222117
"41",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.03,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"42",0.5,2.5,3,0.4,0.333333333,0.5,0.302613766,0.5,0.03,1,12,2,1,"0.5","0.142857143","0.333333333",0.6785714285,0.4166666665,0.888888888888889,0.551724137931035
"43",0,2,1,0.666666667,1,0.5,0.683130051,0.5,0.03,1,14,0,1,"0.5","0","1",0.75,0.75,0.96551724137931,0.788732394599484
"44",0.5,4.5,4,0.333333333,0.25,0.5,0.243544094,0.5,0.03,1,14,3,1,"0.5","0.176470588","0.25",0.661764706,0.375,0.875,0.482758620340071
"45",0.5,0.5,2,0.5,0.5,0.5,0.441176471,0.5,0.03,1,16,1,1,"0.5","0.058823529","0.5",0.7205882355,0.5,0.941176470588235,0.653061224489796
"46",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.03,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"47",0.5,2.5,3,0.4,0.333333333,0.5,0.302613766,0.5,0.05,1,12,2,1,"0.5","0.142857143","0.333333333",0.6785714285,0.4166666665,0.888888888888889,0.551724137931035
"48",0.5,2.5,1,0,0,0,-0.076471911,0,0.03,0,17,1,2,"0","0.055555556","0",0.472222222,0.5,0.918918918918919,0
"49",0,2,1,0.666666667,1,0.5,0.684653197,0.5,0.05,1,15,0,1,"0.5","0","1",0.75,0.75,0.967741935483871,0.789473684444252
"50",1,3,3,0,0,0,-0.169030851,0,0.03,0,12,3,2,"0","0.2","0",0.4,0.5,0.827586206896552,0
"51",0,2,1,0.666666667,1,0.5,0.683130051,0.5,0.03,1,14,0,1,"0.5","0","1",0.75,0.75,0.96551724137931,0.788732394599484
"52",0.5,0.5,2,0.5,0.5,0.5,0.428571429,0.5,0.03,1,13,1,1,"0.5","0.071428571","0.5",0.7142857145,0.5,0.928571428571429,0.65
"53",1,1,2,0,0,0,-0.133333333,0,0.03,0,13,2,2,"0","0.133333333","0",0.4333333335,0.5,0.866666666666667,0
"54",1,1,2,0,0,0,-0.142857143,0,0.03,0,12,2,2,"0","0.142857143","0",0.4285714285,0.5,0.857142857142857,0
"55",1,7,5,0,0,0,-0.204980015,0,0.03,0,12,5,2,"0","0.294117647","0",0.3529411765,0.5,0.774193548387097,0
"56",0,0,2,1,1,1,1,1,0.03,2,15,0,0,"1","0","1",1,0.5,1,1
"57",0,0,2,1,1,1,1,1,0.03,2,14,0,0,"1","0","1",1,0.5,1,1
"58",1,3,3,0,0,0,-0.158113883,0,0.03,0,13,3,2,"0","0.1875","0",0.40625,0.5,0.838709677419355,0
"59",0.5,2.5,3,0.4,0.333333333,0.5,0.302613766,0.5,0.05,1,12,2,1,"0.5","0.142857143","0.333333333",0.6785714285,0.4166666665,0.888888888888889,0.551724137931035
"60",0.5,4.5,4,0.333333333,0.25,0.5,0.236227796,0.5,0.03,1,13,3,1,"0.5","0.1875","0.25",0.65625,0.375,0.866666666666667,0.481481481133745
"61",1,5,4,0,0,0,-0.21821789,0,0.03,0,10,4,2,"0","0.285714286","0",0.357142857,0.5,0.769230769230769,0
"62",1,5,4,0,0,0,-0.21821789,0,0.03,0,10,4,2,"0","0.285714286","0",0.357142857,0.5,0.769230769230769,0
